stationcode,fueltype,price,lastupdated
18092,P98,185.9,15/05/2025 21:11:56
18092,PDL,174.9,13/05/2025 01:15:13
18092,U91,163.9,15/05/2025 21:11:56
18094,DL,169.9,13/05/2025 02:19:37
18097,E10,164.5,04/05/2025 12:33:22
18097,P95,180.5,04/05/2025 12:33:22
18097,P98,188.5,04/05/2025 12:33:22
18097,PDL,167.5,06/05/2025 20:50:24
18097,U91,167.5,04/05/2025 12:33:22
18098,DL,173.9,08/05/2025 22:15:00
18098,E10,154.9,08/05/2025 22:15:00
18098,P98,182.9,08/05/2025 22:15:00
18098,PDL,175.9,08/05/2025 22:15:00
18098,U91,156.9,08/05/2025 22:15:00
18099,E10,165.7,16/05/2025 06:07:25
18099,P95,179.7,16/05/2025 06:07:25
18099,P98,184.7,16/05/2025 06:07:25
18099,PDL,179.9,11/05/2025 20:58:27
18099,U91,167.7,16/05/2025 06:07:25
181,E10,171.9,16/05/2025 03:54:06
181,P95,186.9,16/05/2025 03:52:13
181,P98,194.9,16/05/2025 03:52:14
181,PDL,186.9,16/05/2025 03:54:06
181,U91,173.9,16/05/2025 03:54:06
1810,E10,163.9,17/05/2025 03:08:17
1810,LPG,109.9,05/09/2023 22:47:13
1810,P98,189.9,17/05/2025 03:08:17
1810,PDL,175.9,17/05/2025 03:09:54
1810,U91,165.9,17/05/2025 03:08:17
18101,DL,186.9,27/04/2025 22:58:53
18101,EV,1.0,31/10/2021 04:18:19
18101,P98,199.9,27/04/2025 22:58:53
18101,U91,179.9,27/04/2025 22:58:53
18103,DL,165.5,13/05/2025 22:22:37
18103,P98,190.9,13/05/2025 22:22:37
18103,PDL,178.9,13/04/2025 13:02:51
18103,U91,168.9,13/05/2025 22:22:37
18108,E10,151.7,17/05/2025 18:49:34
18108,P98,173.7,17/05/2025 18:49:34
18108,PDL,163.5,17/05/2025 18:49:34
18108,U91,153.7,17/05/2025 18:49:34
18111,DL,179.7,12/05/2025 02:37:25
18111,E10,176.7,01/05/2025 03:28:27
18111,P98,198.7,01/05/2025 03:28:27
18111,PDL,179.7,12/05/2025 02:37:25
18111,U91,178.7,01/05/2025 03:28:27
18122,DL,177.9,12/05/2025 01:37:32
18122,P95,185.9,12/05/2025 01:37:32
18122,U91,175.9,12/05/2025 01:37:32
18124,DL,173.5,09/05/2025 21:38:27
18124,E10,159.5,15/05/2025 03:24:47
18124,P95,171.5,15/05/2025 03:24:47
18124,PDL,173.5,09/05/2025 21:38:27
18124,U91,161.5,15/05/2025 03:24:47
18125,DL,175.9,05/05/2025 02:32:09
18125,P95,206.9,14/05/2024 23:34:40
18125,PDL,175.9,05/05/2025 02:32:09
18125,U91,172.9,26/02/2025 06:40:46
18126,E10,175.9,08/05/2025 03:49:45
18126,LPG,119.9,05/05/2022 08:46:05
18126,P95,199.9,08/05/2025 03:49:45
18126,P98,205.9,08/05/2025 03:49:45
18126,PDL,195.9,02/04/2025 02:22:18
18126,U91,177.9,08/05/2025 03:49:45
18128,DL,190.9,11/09/2024 05:51:52
18130,E10,165.9,18/05/2025 04:09:03
18130,PDL,169.9,18/05/2025 04:09:03
18130,U91,169.9,18/05/2025 04:09:03
18131,P95,185.9,11/05/2025 03:02:32
18131,P98,193.9,11/05/2025 03:02:31
18131,PDL,189.9,13/05/2025 08:18:17
18131,U91,169.9,11/05/2025 03:02:31
18132,DL,175.9,14/05/2025 23:22:25
18132,E10,162.9,16/05/2025 05:03:06
18132,P98,186.9,16/05/2025 05:03:06
18132,U91,164.9,16/05/2025 05:03:06
18133,E10,157.3,25/04/2025 11:26:11
18133,P95,172.3,25/04/2025 11:26:11
18133,P98,180.3,25/04/2025 11:26:11
18133,PDL,167.3,25/04/2025 11:26:11
18133,U91,159.3,25/04/2025 11:26:11
18135,DL,172.9,08/05/2025 23:44:19
18135,P98,195.9,28/04/2025 13:22:33
18135,PDL,176.9,08/05/2025 23:44:19
18135,U91,172.9,28/04/2025 13:22:33
1814,E10,158.7,14/05/2025 02:36:19
1814,P98,189.7,14/05/2025 02:36:19
1814,PDL,170.7,14/05/2025 02:36:19
1814,U91,160.7,14/05/2025 02:36:19
18140,DL,177.9,16/05/2025 04:48:19
18140,E10,195.9,14/04/2025 01:18:03
18140,P95,213.9,14/04/2025 01:18:03
18140,P98,221.9,14/04/2025 01:18:02
18140,PDL,180.9,16/05/2025 04:48:19
18140,U91,197.9,14/04/2025 01:18:03
18141,DL,165.9,12/05/2025 04:48:01
18141,E10,154.3,16/05/2025 18:40:37
18141,P98,179.3,16/05/2025 18:40:37
18141,U91,156.3,16/05/2025 18:40:37
18143,P95,196.9,31/03/2025 04:16:26
18143,P98,204.9,31/03/2025 04:16:26
18143,PDL,186.9,06/05/2025 01:48:26
18143,U91,180.9,18/03/2025 00:04:18
18145,E10,183.9,08/05/2025 22:47:30
18145,P95,199.9,08/05/2025 22:47:30
18145,P98,207.9,08/05/2025 22:47:30
18145,PDL,183.9,15/05/2025 22:05:42
18145,U91,185.9,08/05/2025 22:47:30
18146,E10,152.5,17/05/2025 14:08:24
18146,P95,174.5,17/05/2025 14:08:24
18146,P98,177.5,17/05/2025 14:08:24
18146,PDL,162.5,11/05/2025 23:16:33
18146,U91,154.5,17/05/2025 14:08:24
18148,DL,174.9,14/05/2025 03:32:46
18148,P98,194.9,14/05/2025 03:32:46
18148,U91,172.9,14/05/2025 03:32:46
18149,P98,195.5,21/04/2025 03:46:03
18149,PDL,176.5,11/05/2025 23:41:23
18149,U91,174.5,21/04/2025 03:46:03
1815,DL,189.0,20/02/2025 01:15:59
1815,P98,199.0,20/02/2025 01:15:59
1815,U91,169.0,20/02/2025 01:15:59
18151,E10,179.9,15/05/2025 04:16:11
18151,PDL,179.9,17/05/2025 02:34:00
18151,U91,189.9,17/05/2025 02:34:00
18152,DL,189.9,11/11/2024 22:41:39
18152,U91,188.9,11/11/2024 22:41:39
18153,DL,177.9,14/05/2025 04:44:51
18153,P95,186.9,13/05/2025 05:51:17
18153,P98,195.9,13/05/2025 05:51:17
18153,PDL,180.9,14/05/2025 04:44:51
18153,U91,169.9,13/05/2025 05:51:17
18154,PDL,166.9,09/05/2025 22:42:32
18156,DL,174.9,13/05/2025 04:23:28
18156,P98,193.9,13/05/2025 04:23:28
18156,U91,173.9,13/05/2025 04:23:28
18158,E10,191.9,12/04/2025 03:18:10
18158,P95,209.9,12/04/2025 03:18:10
18158,P98,217.9,12/04/2025 03:18:09
18158,PDL,184.9,16/05/2025 04:48:22
18158,U91,193.9,12/04/2025 03:18:09
18159,DL,184.9,30/04/2025 21:04:15
18159,E10,178.9,29/04/2025 13:14:33
18159,P98,202.9,29/04/2025 13:14:33
18159,PDL,186.9,30/04/2025 21:04:02
18159,U91,180.9,29/04/2025 13:14:33
1816,DL,164.9,16/05/2025 02:59:31
1816,E10,152.9,16/05/2025 02:59:31
1816,P98,176.9,16/05/2025 02:59:31
1816,U91,156.9,16/05/2025 02:59:31
18160,E10,172.9,15/05/2025 14:04:18
18160,P95,190.9,12/05/2025 01:16:08
18160,PDL,181.9,12/05/2025 03:18:05
18160,U91,174.9,12/05/2025 01:16:07
18163,E10,151.7,17/05/2025 23:52:03
18163,P98,174.7,17/05/2025 23:52:03
18163,PDL,162.7,17/05/2025 16:57:22
18163,U91,154.7,17/05/2025 23:52:03
18164,P98,179.5,15/05/2025 09:35:52
18164,PDL,172.5,15/05/2025 09:35:52
18164,U91,159.5,15/05/2025 09:35:52
18165,E10,186.9,19/03/2025 23:19:47
18165,P98,209.9,19/03/2025 23:19:47
18165,PDL,189.5,16/01/2025 00:43:25
18165,U91,188.9,19/03/2025 23:19:47
18168,DL,194.9,18/05/2025 06:02:25
18168,E10,170.4,13/05/2025 21:48:23
18168,P95,191.9,18/05/2025 06:02:25
18168,P98,198.4,18/05/2025 06:02:24
18168,PDL,197.9,18/05/2025 06:02:25
18168,U91,170.4,17/05/2025 22:48:22
18169,E10,173.7,08/05/2025 04:22:32
18169,P98,198.7,08/05/2025 04:22:32
18169,PDL,174.7,14/05/2025 04:56:38
18169,U91,175.7,08/05/2025 04:22:32
1817,DL,181.9,07/03/2025 03:18:59
18170,DL,174.9,08/05/2025 01:33:16
18170,LPG,139.9,24/02/2025 23:35:33
18170,P98,188.9,08/05/2025 01:33:16
18170,PDL,177.9,08/05/2025 01:33:16
18170,U91,165.9,08/05/2025 01:33:16
18171,P95,181.7,15/05/2025 23:44:25
18171,PDL,162.7,18/05/2025 03:12:49
18171,U91,166.7,14/05/2025 00:10:37
18172,DL,163.5,13/05/2025 02:43:12
18172,E10,159.5,15/05/2025 05:50:42
18172,P98,181.5,15/05/2025 05:50:42
18172,U91,161.5,15/05/2025 05:50:42
18173,DL,171.9,15/05/2025 22:30:33
18173,P95,182.9,01/05/2025 04:24:59
18173,P98,188.9,06/05/2025 07:17:02
18173,U91,168.9,06/05/2025 07:17:02
18176,DL,168.9,15/04/2025 06:20:19
18176,E10,157.5,02/05/2025 00:22:35
18176,P98,177.5,02/05/2025 00:22:35
18176,U91,159.5,02/05/2025 00:22:35
18178,DL,195.9,07/05/2025 21:14:16
18178,E10,187.9,19/03/2025 01:52:38
18178,P95,205.9,19/03/2025 01:52:38
18178,P98,213.9,19/03/2025 01:52:38
18178,U91,189.9,19/03/2025 01:52:38
18179,DL,190.9,13/01/2025 06:15:11
18179,P95,193.8,13/01/2025 06:15:11
18179,U91,179.5,13/01/2025 06:15:11
1818,E10,159.9,11/05/2025 22:39:48
1818,P98,181.9,11/05/2025 22:43:35
1818,PDL,167.9,06/05/2025 03:32:41
1818,U91,161.9,11/05/2025 22:39:48
18181,E10,155.9,17/05/2025 04:34:06
18181,P98,181.9,17/05/2025 04:34:06
18181,PDL,186.9,06/05/2025 03:32:26
18181,U91,157.9,17/05/2025 04:34:06
18182,DL,173.9,17/05/2025 04:34:07
18182,E10,163.9,18/05/2025 01:02:10
18182,P95,181.9,18/05/2025 01:02:10
18182,P98,189.9,18/05/2025 01:02:10
18182,PDL,176.9,17/05/2025 04:34:08
18182,U91,165.9,18/05/2025 01:02:10
18183,E10,178.9,14/05/2025 08:32:17
18183,P95,196.9,14/05/2025 08:32:18
18183,P98,204.9,14/05/2025 08:32:17
18183,PDL,184.9,13/05/2025 08:18:16
18183,U91,180.9,14/05/2025 08:32:17
18184,DL,165.5,08/05/2025 11:44:57
18184,E10,165.5,08/05/2025 11:44:57
18184,P95,181.5,08/05/2025 11:44:57
18184,PDL,167.5,08/05/2025 11:44:57
18184,U91,167.5,08/05/2025 11:44:57
18187,DL,189.9,02/04/2025 03:38:33
18187,P95,197.9,02/04/2025 03:38:33
18187,U91,185.9,02/04/2025 03:38:33
18188,E10,167.9,01/05/2025 07:06:09
18188,P95,182.9,01/05/2025 07:06:08
18188,P98,190.9,01/05/2025 07:06:09
18188,PDL,178.9,15/05/2025 11:28:18
18188,U91,169.9,01/05/2025 07:06:08
18189,P95,184.9,16/05/2025 05:09:13
18189,PDL,172.9,13/05/2025 21:00:01
18189,U91,169.9,16/05/2025 05:09:13
18195,DL,182.9,14/05/2025 10:29:53
18195,P95,193.9,12/05/2025 00:39:42
18195,P98,199.9,11/05/2025 01:14:00
18195,U91,173.9,12/05/2025 00:39:42
18196,DL,174.9,16/05/2025 13:50:36
18196,P98,189.9,16/05/2025 13:50:36
18196,U91,167.9,16/05/2025 13:50:36
18197,P98,219.9,06/05/2025 20:11:23
18197,PDL,169.9,09/05/2025 22:00:10
18197,U91,169.9,16/05/2025 02:30:24
18198,DL,180.9,12/05/2025 04:52:14
18198,P98,198.9,12/05/2025 04:52:14
18198,U91,176.9,12/05/2025 04:52:14
182,E10,179.9,17/05/2025 07:02:12
182,P98,202.9,17/05/2025 07:02:12
182,PDL,189.9,14/05/2025 16:28:05
182,U91,181.9,17/05/2025 07:02:12
18201,E10,157.9,15/05/2025 07:28:19
18201,P95,172.9,15/05/2025 07:28:19
18201,P98,180.9,15/05/2025 07:28:19
18201,PDL,175.7,13/05/2025 02:50:29
18201,U91,159.9,15/05/2025 07:28:19
18202,DL,163.5,12/05/2025 11:57:14
18202,E10,150.7,16/05/2025 21:03:30
18202,P98,171.7,16/05/2025 21:03:30
18202,U91,152.7,16/05/2025 21:03:30
18204,DL,176.5,12/05/2025 20:12:03
18204,E10,172.5,20/04/2025 05:15:33
18204,P98,195.5,06/05/2025 20:22:05
18204,U91,174.5,20/04/2025 05:15:33
18207,DL,166.9,12/05/2025 19:47:06
18207,E10,150.9,09/05/2025 03:21:03
18207,P98,172.7,09/05/2025 03:21:03
18208,DL,166.9,07/05/2025 23:06:16
18208,E10,165.9,14/05/2025 00:31:52
18208,P98,190.9,14/05/2025 00:31:52
18208,PDL,169.9,07/05/2025 23:06:16
18208,U91,167.9,14/05/2025 00:31:52
18209,DL,179.9,17/05/2025 00:40:39
18209,E10,177.9,17/05/2025 00:40:39
18209,P98,202.9,17/05/2025 00:40:39
18209,U91,179.9,17/05/2025 00:40:39
18211,P95,195.9,18/03/2025 09:58:00
18211,P98,202.9,17/05/2025 10:33:04
18211,PDL,195.9,17/05/2025 10:33:04
18211,U91,179.9,18/03/2025 09:58:00
18212,DL,189.9,13/05/2025 09:48:24
18212,E10,166.9,13/05/2025 09:48:24
18212,P98,184.9,13/05/2025 09:48:24
18212,U91,168.9,13/05/2025 09:48:24
18213,DL,189.9,09/05/2025 04:25:37
18213,U91,189.9,16/05/2025 05:01:43
18216,DL,156.9,17/05/2025 23:43:07
18216,E10,149.9,17/05/2025 23:43:07
18216,PDL,156.9,17/05/2025 23:43:07
18216,U91,156.9,17/05/2025 23:43:07
18217,E10,161.9,14/05/2025 08:50:18
18217,P95,177.9,14/05/2025 08:50:18
18217,P98,186.9,14/05/2025 08:50:18
18217,PDL,181.9,16/05/2025 01:20:14
18217,U91,163.9,14/05/2025 08:50:18
18218,E10,179.9,17/05/2025 23:52:10
18218,P95,197.9,17/05/2025 23:52:10
18218,P98,205.9,17/05/2025 23:52:10
18218,PDL,189.9,15/05/2025 00:36:23
18218,U91,181.9,17/05/2025 23:52:10
1822,P98,212.5,07/05/2025 22:46:34
1822,PDL,195.5,07/05/2025 22:46:34
1822,U91,182.5,07/05/2025 22:46:34
18222,E10,194.9,09/04/2025 21:19:09
18222,P98,229.9,02/12/2024 01:42:29
18222,PDL,199.9,09/04/2025 21:19:09
18222,U91,199.9,06/01/2025 23:21:56
18223,E10,155.5,16/05/2025 05:32:36
18223,P95,169.9,02/05/2025 05:18:21
18223,P98,179.5,17/05/2025 03:18:06
18223,PDL,164.9,14/05/2025 21:46:25
18223,U91,158.5,16/05/2025 05:32:36
18226,E10,156.9,16/05/2025 04:02:18
18226,P98,182.9,16/05/2025 04:02:17
18226,PDL,167.9,12/05/2025 07:04:10
18226,U91,158.9,16/05/2025 04:02:17
18227,E10,170.9,16/04/2025 02:18:06
18227,P95,188.9,16/04/2025 02:18:06
18227,PDL,187.9,14/05/2025 02:18:21
18227,U91,172.9,16/04/2025 02:18:05
18228,E10,170.9,16/04/2025 02:18:07
18228,P95,188.9,16/04/2025 02:18:07
18228,P98,196.9,16/04/2025 02:18:07
18228,PDL,180.9,17/05/2025 04:48:08
18229,P98,192.9,14/05/2025 07:46:10
18229,PDL,180.9,13/05/2025 22:04:26
18229,U91,168.9,14/05/2025 07:46:10
18230,DL,182.9,09/05/2025 19:26:37
18230,P98,195.9,09/05/2025 19:26:37
18230,U91,176.9,09/05/2025 19:26:37
18231,E10,164.9,10/05/2025 11:41:24
18231,P98,186.9,10/05/2025 11:41:24
18231,PDL,168.9,10/05/2025 11:41:24
18231,U91,166.9,10/05/2025 11:41:24
18232,DL,163.5,30/04/2025 23:32:34
18232,E10,155.5,16/05/2025 04:55:44
18232,P98,179.5,16/05/2025 04:55:44
18232,U91,157.5,16/05/2025 04:55:44
18234,DL,175.9,22/04/2025 23:33:25
18234,P98,184.9,12/05/2025 21:35:05
18234,U91,164.9,12/05/2025 21:35:05
18236,E10,173.9,09/05/2025 06:32:16
18236,P95,191.9,09/05/2025 06:32:16
18236,P98,199.9,09/05/2025 06:32:15
18236,PDL,179.9,13/05/2025 21:48:22
18236,U91,175.9,09/05/2025 06:32:15
18238,DL,189.9,14/05/2025 06:13:22
18238,P95,189.9,02/04/2025 23:36:49
18238,P98,197.9,02/04/2025 23:36:49
18238,U91,176.9,02/04/2025 23:36:49
18239,E10,177.5,30/04/2025 21:16:57
18239,P95,192.5,30/04/2025 21:16:57
18239,P98,200.5,30/04/2025 21:16:57
18239,PDL,178.9,08/05/2025 22:07:25
18239,U91,179.5,30/04/2025 21:16:57
1824,DL,185.9,29/04/2025 18:46:35
1824,P95,199.9,29/04/2025 18:46:35
1824,U91,183.9,29/04/2025 18:46:35
18240,DL,175.9,06/04/2025 00:18:14
18240,E10,156.9,03/04/2025 02:04:03
18240,P95,173.9,03/04/2025 02:04:03
18240,P98,181.9,03/04/2025 02:04:02
18240,PDL,178.9,05/05/2025 22:48:18
18240,U91,158.9,03/04/2025 02:04:02
18241,E10,155.5,17/05/2025 21:55:57
18241,P98,179.5,17/05/2025 21:55:57
18241,PDL,167.5,17/05/2025 21:55:57
18241,U91,158.5,17/05/2025 21:55:57
18243,E10,176.9,15/05/2025 06:16:29
18243,P95,194.9,15/05/2025 06:16:29
18243,P98,202.9,15/05/2025 06:16:28
18243,PDL,182.9,13/05/2025 04:18:09
18243,U91,178.9,15/05/2025 06:16:28
18244,E10,159.5,14/05/2025 23:35:20
18244,P98,181.5,14/05/2025 23:35:20
18244,PDL,173.5,09/05/2025 11:58:06
18244,U91,161.5,14/05/2025 23:35:20
18245,DL,166.9,16/05/2025 01:52:38
18245,E10,159.9,18/05/2025 00:20:44
18245,P98,181.9,18/05/2025 00:20:44
18245,PDL,166.9,16/05/2025 01:52:38
18245,U91,161.9,18/05/2025 00:20:44
18246,E10,166.9,13/05/2025 11:02:16
18246,P95,184.9,13/05/2025 11:02:16
18246,PDL,180.9,13/05/2025 22:16:22
18249,E10,160.9,17/05/2025 02:32:11
18249,P95,178.9,17/05/2025 02:32:11
18249,P98,186.9,17/05/2025 02:32:10
18249,PDL,187.9,12/05/2025 05:34:08
18249,U91,162.9,17/05/2025 02:32:11
18250,DL,194.9,23/03/2025 08:13:43
18250,E10,179.9,08/03/2025 01:43:08
18250,P95,196.9,26/03/2025 05:48:31
18250,P98,204.9,08/03/2025 01:43:08
18250,PDL,197.9,26/03/2025 05:48:31
18251,E10,170.9,01/05/2025 20:18:04
18251,P95,185.9,01/05/2025 20:18:04
18251,P98,193.9,01/05/2025 20:18:04
18251,PDL,179.9,16/05/2025 07:52:21
18251,U91,172.9,01/05/2025 20:18:04
18253,E10,165.4,18/05/2025 06:02:24
18253,P95,178.4,18/05/2025 06:02:24
18253,P98,187.9,17/05/2025 22:48:22
18253,PDL,188.9,18/05/2025 06:02:23
18253,U91,164.4,18/05/2025 06:02:23
18254,E10,183.9,16/05/2025 08:18:21
18254,P95,201.9,16/05/2025 08:18:21
18254,P98,209.9,16/05/2025 08:18:21
18254,PDL,185.9,12/05/2025 02:04:11
18256,DL,177.9,12/05/2025 23:16:19
18256,P98,198.9,21/04/2025 22:29:15
18256,U91,175.9,21/04/2025 22:29:15
18257,E10,167.9,14/05/2025 07:46:12
18257,P95,185.9,14/05/2025 07:46:12
18257,P98,193.9,14/05/2025 07:46:11
18257,PDL,193.9,16/05/2025 05:18:19
18257,U91,169.9,14/05/2025 07:46:12
18258,E10,189.9,15/05/2025 20:52:12
18258,P95,204.9,15/05/2025 20:52:11
18258,P98,212.9,15/05/2025 20:52:12
18258,PDL,189.9,16/05/2025 04:42:19
18258,U91,191.9,15/05/2025 20:52:11
1826,P95,183.9,15/05/2025 03:20:13
1826,P98,190.9,15/05/2025 03:20:13
1826,PDL,185.9,14/05/2025 01:45:38
1826,U91,169.9,15/05/2025 03:20:13
18261,DL,186.9,14/05/2025 02:34:23
18261,E10,179.9,18/05/2025 03:29:39
18261,P95,195.9,18/05/2025 03:29:39
18261,P98,203.9,18/05/2025 03:29:39
18261,PDL,188.9,14/05/2025 02:34:23
18261,U91,181.9,18/05/2025 03:29:39
18264,E10,159.9,17/05/2025 04:34:08
18264,P95,178.9,18/05/2025 06:02:28
18264,P98,187.9,18/05/2025 06:02:28
18264,PDL,181.9,01/05/2025 22:48:03
18264,U91,161.9,17/05/2025 04:34:08
18268,DL,174.9,12/05/2025 22:38:34
18268,P95,222.9,05/09/2023 23:08:28
18268,U91,171.9,12/05/2025 22:38:34
18269,PDL,165.3,09/05/2025 22:49:10
1827,E10,159.7,15/05/2025 01:38:56
1827,P98,182.7,15/05/2025 01:38:56
1827,PDL,167.9,12/05/2025 02:33:17
1827,U91,161.7,15/05/2025 01:38:56
18271,DL,207.8,04/06/2024 06:56:51
18271,P98,234.0,25/09/2023 00:42:38
18271,U91,203.9,04/06/2024 06:56:51
18272,P95,173.9,17/05/2025 03:18:05
18272,P98,181.9,17/05/2025 03:18:04
18272,PDL,173.9,14/05/2025 00:34:05
18272,U91,157.9,17/05/2025 03:18:04
18274,DL,198.9,17/04/2025 01:02:14
18274,E10,190.9,17/04/2025 01:02:14
18274,P98,217.9,17/04/2025 01:02:14
18274,U91,192.9,17/04/2025 01:02:14
18275,DL,173.9,05/05/2025 22:54:47
18275,E10,153.4,16/05/2025 02:16:14
18275,P98,175.4,16/05/2025 02:16:14
18277,E10,165.9,14/05/2025 07:46:10
18277,P95,183.9,14/05/2025 07:46:10
18277,P98,191.9,14/05/2025 07:46:09
18277,PDL,170.9,08/05/2025 02:46:30
18277,U91,167.9,14/05/2025 07:46:09
18278,P95,182.9,17/05/2025 07:14:59
18278,PDL,179.9,17/05/2025 07:14:59
1828,DL,163.9,30/04/2025 01:06:55
1828,E10,161.9,05/05/2025 00:14:38
1828,P98,185.9,05/05/2025 00:14:38
1828,PDL,165.9,05/05/2025 00:14:38
1828,U91,163.9,05/05/2025 00:14:38
18280,E10,155.5,16/05/2025 04:30:02
18280,P98,177.5,16/05/2025 04:30:02
18280,PDL,163.5,30/04/2025 05:06:42
18280,U91,157.5,16/05/2025 04:30:02
18281,P98,189.5,14/05/2025 01:46:10
18281,PDL,169.5,07/05/2025 00:31:52
18281,U91,169.5,15/04/2025 05:49:18
18283,E10,187.9,01/04/2025 03:04:04
18283,P95,205.9,01/04/2025 03:04:04
18283,P98,213.9,01/04/2025 03:04:03
18283,PDL,195.9,06/05/2025 22:04:26
18283,U91,189.9,01/04/2025 03:04:04
18284,E10,179.9,14/05/2025 03:46:31
18284,P95,197.9,14/05/2025 03:46:31
18284,P98,205.9,14/05/2025 03:46:31
18284,PDL,181.9,15/05/2025 06:04:39
18284,U91,181.9,14/05/2025 03:46:31
18285,E10,160.9,18/05/2025 02:32:09
18285,P95,178.9,18/05/2025 02:32:09
18285,P98,186.9,18/05/2025 02:32:08
18285,PDL,175.9,13/05/2025 00:02:25
18285,U91,162.9,18/05/2025 02:32:08
18286,E10,158.7,17/05/2025 08:43:37
18286,P98,179.7,17/05/2025 08:43:37
18286,PDL,169.9,17/05/2025 08:43:37
18286,U91,160.7,17/05/2025 08:43:37
18287,E10,174.5,25/02/2025 02:39:57
18287,PDL,169.5,14/05/2025 20:35:41
18287,U91,176.5,25/02/2025 02:39:57
18288,DL,188.9,07/05/2025 01:45:37
18288,PDL,191.9,07/05/2025 01:45:37
18289,E10,175.9,17/05/2025 23:31:02
18289,P98,199.9,14/05/2025 23:39:09
18289,PDL,179.9,13/05/2025 05:05:29
18289,U91,179.9,17/05/2025 23:31:02
18290,DL,163.9,10/05/2025 23:48:46
18290,E10,161.9,17/05/2025 19:59:51
18290,P98,183.9,17/05/2025 19:59:51
18290,PDL,169.9,23/04/2025 23:20:11
18290,U91,163.9,17/05/2025 19:59:51
18292,DL,159.9,06/05/2025 22:48:39
18292,E10,153.9,13/05/2025 19:48:07
18292,P98,179.9,13/05/2025 19:48:06
18292,PDL,162.9,06/05/2025 22:48:40
18292,U91,155.9,13/05/2025 19:48:06
18293,DL,169.5,14/05/2025 21:19:20
18293,E10,167.5,17/05/2025 02:30:21
18293,P95,183.5,17/05/2025 02:30:21
18293,P98,191.5,17/05/2025 02:30:21
18293,PDL,171.5,14/05/2025 21:19:20
18293,U91,169.5,17/05/2025 02:30:21
18294,E10,162.9,17/05/2025 22:48:13
18294,P95,180.4,17/05/2025 22:48:13
18294,P98,190.9,18/05/2025 06:02:14
18294,PDL,196.9,17/05/2025 22:48:13
18294,U91,166.4,18/05/2025 06:02:14
18295,DL,192.9,07/05/2025 01:39:25
18295,P98,204.9,07/05/2025 01:39:25
18295,U91,182.9,07/05/2025 01:39:25
18296,E10,157.9,18/05/2025 00:39:01
18296,P95,174.9,18/05/2025 00:39:01
18296,P98,186.9,14/05/2025 01:05:05
18296,PDL,177.9,14/05/2025 01:05:05
18296,U91,160.9,18/05/2025 00:39:01
18297,DL,168.9,29/04/2025 08:26:41
18297,E10,152.9,07/05/2025 01:19:55
18297,P95,165.9,07/05/2025 01:19:55
18297,P98,174.9,07/05/2025 01:19:55
18297,PDL,159.9,07/05/2025 01:19:55
18297,U91,154.9,07/05/2025 01:19:55
18298,DL,179.9,12/05/2025 04:25:17
18298,LPG,147.9,09/03/2025 23:46:30
18298,P98,198.9,12/05/2025 04:25:17
18298,U91,174.9,12/05/2025 04:25:17
18299,DL,179.9,08/05/2025 07:57:49
18299,P95,182.9,08/05/2025 07:57:49
18299,PDL,179.9,08/05/2025 07:57:49
18299,U91,172.9,08/05/2025 07:57:49
183,E10,177.9,16/05/2025 22:52:11
183,LPG,109.9,05/03/2025 03:35:27
183,P98,200.9,16/05/2025 22:52:11
183,PDL,195.9,07/05/2025 03:34:27
183,U91,179.9,16/05/2025 22:52:11
18302,DL,169.9,16/05/2025 03:00:51
18302,E10,157.9,17/05/2025 01:35:40
18302,P98,186.9,17/05/2025 01:35:40
18302,U91,159.9,17/05/2025 01:35:40
18303,E10,173.9,11/05/2025 22:48:06
18303,P95,191.9,11/05/2025 22:48:06
18303,P98,199.9,11/05/2025 22:48:06
18303,PDL,172.9,12/05/2025 23:02:26
18304,E10,181.9,18/05/2025 02:07:37
18304,P95,194.9,18/05/2025 02:07:37
18304,P98,203.9,18/05/2025 02:07:37
18304,PDL,182.9,10/05/2025 23:44:00
18304,U91,183.9,18/05/2025 02:07:37
18306,DL,182.9,30/04/2025 05:05:38
18306,E10,167.9,17/05/2025 05:15:45
18306,P95,184.9,17/05/2025 05:15:45
18306,P98,192.9,17/05/2025 05:15:45
18306,PDL,186.9,30/04/2025 05:05:38
18306,U91,169.9,17/05/2025 05:15:45
18307,E10,157.3,25/04/2025 11:58:06
18307,P95,172.3,25/04/2025 11:56:03
18307,P98,180.3,25/04/2025 11:58:06
18307,PDL,167.3,28/04/2025 02:44:06
18307,U91,159.3,25/04/2025 11:58:05
18308,E10,179.9,24/11/2024 23:38:56
18308,P98,206.9,08/05/2025 03:36:15
18308,PDL,183.9,15/05/2025 00:59:24
18308,U91,186.9,08/05/2025 03:36:15
18310,E10,158.9,15/05/2025 22:35:09
18310,P98,180.9,15/05/2025 22:35:09
18310,PDL,169.9,15/05/2025 22:35:09
18310,U91,160.9,15/05/2025 22:35:09
18311,P98,205.9,08/05/2025 04:04:19
18311,PDL,191.9,08/05/2025 04:04:20
18311,U91,181.9,08/05/2025 04:04:20
18312,DL,168.9,13/05/2025 21:16:38
18312,P95,172.9,13/05/2025 21:16:38
18312,U91,162.9,13/05/2025 21:16:38
18313,E10,166.5,11/05/2025 21:31:56
18313,P98,190.5,11/05/2025 21:31:56
18313,PDL,177.5,11/05/2025 21:31:56
18313,U91,168.5,11/05/2025 21:31:56
18314,DL,176.9,19/03/2025 01:11:56
18314,E10,161.9,01/05/2025 22:21:12
